session_id,model,output_length,pre_gap,has_error,is_system_prompt_present,input_tokens,turn_number,turn_cost
swebench__matplotlib__matplotlib-20859__minimax,minimax-m2.5,226,0.0926,1,1,29531,43,0.004689549999999999
swebench__matplotlib__matplotlib-20859__minimax,minimax-m2.5,277,1.2457,1,1,30010,44,0.004820049999999999
swebench__matplotlib__matplotlib-20859__minimax,minimax-m2.5,526,1.2467,1,1,30581,45,0.00519205
swebench__matplotlib__matplotlib-20859__minimax,minimax-m2.5,293,1.2558,1,1,31440,46,0.00505295
swebench__matplotlib__matplotlib-20859__minimax,minimax-m2.5,597,0.0824,1,1,31495,47,0.0054108
swebench__matplotlib__matplotlib-20859__minimax,minimax-m2.5,191,1.2575,1,1,32399,48,0.0050795
swebench__matplotlib__matplotlib-20859__minimax,minimax-m2.5,566,0.0951,1,1,32873,49,0.00558185
swebench__matplotlib__matplotlib-20859__minimax,minimax-m2.5,62,1.2585,1,1,33632,50,0.005116099999999999
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,123,0.0,1,1,11893,1,0.0019253999999999999
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,65,0.7242,1,1,12194,2,0.00190385
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,64,0.6873,1,1,12965,3,0.00201835
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,90,0.6827,1,1,13229,4,0.0020878499999999996
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,88,0.693,1,1,13427,5,0.00211525
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,87,0.183,1,1,13678,6,0.00215175
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,513,0.0896,1,1,14102,7,0.00270525
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,556,0.693,1,1,15001,8,0.00288955
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,77,1.2062,1,1,15707,9,0.0024446
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,82,0.6981,1,1,16011,10,0.00249595
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,70,0.7052,1,1,16743,11,0.0025919499999999995
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,64,0.0466,1,1,16797,12,0.00259315
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,91,0.6953,1,1,17731,13,0.0027643
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,82,0.697,1,1,17959,14,0.0027881499999999997
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,693,0.056,1,1,18301,15,0.0035421000000000003
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,727,0.0406,1,1,18351,16,0.0035887
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,507,0.7115,1,1,19383,17,0.0034904999999999997
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,640,0.7087,1,1,20082,18,0.0037483
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,551,0.7012,1,1,21015,19,0.0037858999999999996
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,112,0.1143,1,1,21834,20,0.0034039
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,210,0.0494,1,1,21889,21,0.00352485
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,81,0.7129,1,1,22332,22,0.00344295
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,205,1.2189,1,1,22934,23,0.0036758499999999996
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,85,0.7185,1,1,23485,24,0.0036205
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,84,0.0558,1,1,23540,25,0.0036276
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,77,2.2394,1,1,23898,26,0.00367325
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,278,1.7326,1,1,24448,27,0.0039869
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,74,0.0601,1,1,24502,28,0.0037603999999999997
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,65,0.7181,1,1,24728,29,0.00378395
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,84,6.7801,1,1,25111,30,0.00386325
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,104,0.7082,1,1,25336,31,0.00392
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,165,0.7228,1,1,25544,32,0.00402135
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,96,0.7365,1,1,25947,33,0.004002449999999999
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,80,0.7387,1,1,26156,34,0.0040154
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,66,0.0662,1,1,26210,35,0.0040074
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,66,0.0674,1,1,26266,36,0.0040158
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,72,0.0664,1,1,26321,37,0.00403095
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,75,0.7015,1,1,26561,38,0.0040704
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,187,0.0806,1,1,27096,39,0.00427945
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,51,0.7361,1,1,27386,40,0.00416655
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,83,2.2604,1,1,27613,41,0.0042374000000000005
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,105,1.2416,1,1,27899,42,0.0043056
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,367,1.2489,1,1,28227,43,0.0046561
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,95,0.7462,1,1,29602,44,0.004549549999999999
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,482,0.0885,1,1,30089,45,0.00506765
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,138,0.7072,1,1,31487,46,0.00488175
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,82,0.0755,1,1,31998,47,0.004894
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,979,0.0767,1,1,32537,48,0.0060064
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,248,1.2418,1,1,34130,49,0.0054047
swebench__matplotlib__matplotlib-21568__minimax,minimax-m2.5,450,1.2541,1,1,36398,50,0.005977199999999999
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,102,0.0,1,1,13865,1,0.00219705
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,123,0.0491,1,1,13918,2,0.00222915
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,65,0.6989,1,1,14235,3,0.00221
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,54,0.6782,1,1,15003,4,0.0023125499999999996
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,74,0.6857,1,1,15250,5,0.0023726
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,462,0.0903,1,1,17799,6,0.00320115
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,75,0.6936,1,1,18417,7,0.0028488
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,95,0.6943,1,1,19424,8,0.0030228499999999997
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,88,0.6979,1,1,19634,9,0.0030463
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,77,0.7012,1,1,20166,10,0.0031134500000000002
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,63,0.6996,1,1,20766,11,0.00318735
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,143,0.7077,1,1,21390,12,0.00337295
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,164,0.7016,1,1,21945,13,0.00348035
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,111,0.7041,1,1,22524,14,0.00350625
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,233,0.6934,1,1,23187,15,0.0037459999999999998
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,109,0.7048,1,1,23638,16,0.00367105
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,207,0.7115,1,1,24520,17,0.00391605
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,83,0.7104,1,1,24894,18,0.0038295499999999997
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,77,1.2234,1,1,25496,19,0.00391295
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,61,2.2358,1,1,25844,20,0.00394675
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,64,0.7099,1,1,26121,21,0.00399175
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,66,0.7149,1,1,26539,22,0.0040567500000000005
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,121,0.7051,1,1,26771,23,0.0041548
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,58,0.7183,1,1,27039,24,0.00412255
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,79,0.7167,1,1,27386,25,0.004198749999999999
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,468,4.778,1,1,27683,26,0.00469065
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,118,0.7174,1,1,28345,27,0.004387449999999999
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,140,0.7204,1,1,28905,28,0.00449675
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,243,0.7185,1,1,29615,29,0.0047217
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,361,0.0668,1,1,30312,30,0.00496195
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,654,0.0798,1,1,31170,31,0.0054276
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,625,0.7079,1,1,31995,32,0.0055179999999999995
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,552,0.746,1,1,32818,33,0.0055575
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,217,1.2365,1,1,33492,34,0.00527335
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,544,1.2374,1,1,33840,35,0.005701599999999999
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,111,0.7308,1,1,35036,36,0.0053830499999999995
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,181,0.7363,1,1,35587,37,0.005546199999999999
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,87,0.0725,1,1,35642,38,0.00544635
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,80,1.2424,1,1,35835,39,0.00546725
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,72,0.738,1,1,36170,40,0.0055083
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,140,0.7352,1,1,36923,41,0.005699449999999999
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,98,0.7508,1,1,37254,42,0.0057008
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,266,0.7324,1,1,37462,43,0.0059252
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,216,1.25,1,1,37866,44,0.0059283
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,269,0.0778,1,1,38379,45,0.0060662
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,249,0.0758,1,1,38433,46,0.0060513
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,161,1.2551,1,1,38959,47,0.006029
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,60,0.7445,1,1,39254,48,0.005957099999999999
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,81,2.2757,1,1,39489,49,0.0060165
swebench__matplotlib__matplotlib-22719__minimax,minimax-m2.5,209,1.2497,1,1,39776,50,0.00620675
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,59,0.0,1,1,11262,1,0.0017571499999999999
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,61,0.7281,1,1,11492,2,0.0017939499999999999
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,56,0.6851,1,1,12259,3,0.00190325
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,97,0.6826,1,1,12509,4,0.0019879
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,69,0.687,1,1,12889,5,0.0020127
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,75,0.6854,1,1,13073,6,0.0020472
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,98,0.0925,1,1,18274,7,0.0028537999999999997
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,99,0.6882,1,1,18657,8,0.0029124
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,480,0.027,1,1,19601,9,0.00349215
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,86,0.6991,1,1,20390,10,0.0031574
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,59,1.2038,1,1,20998,11,0.00321755
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,61,0.6968,1,1,21274,12,0.00326125
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,67,0.7002,1,1,21463,13,0.0032965
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,71,0.7062,1,1,21884,14,0.0033642499999999996
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,283,0.704,1,1,22178,15,0.00365215
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,59,0.0473,1,1,22228,16,0.0034020499999999998
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,76,2.2292,1,1,22671,17,0.00348805
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,68,1.7229,1,1,23220,18,0.0035612
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,72,1.2163,1,1,23589,19,0.00362115
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,79,3.2511,1,1,24508,20,0.0037670499999999997
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,96,1.2233,1,1,24753,21,0.00382335
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,97,2.744,1,1,25700,22,0.00396655
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,253,20.4932,1,1,26591,23,0.0042796
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,677,1.2215,1,1,27128,24,0.0048477500000000005
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,461,0.0598,1,1,27183,25,0.0046076
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,479,0.0723,1,1,27997,26,0.0047504
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,1177,1.2306,1,1,28950,27,0.00569605
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,659,1.2382,1,1,30416,28,0.0053202499999999995
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,513,0.0625,1,1,30470,29,0.00516045
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,934,1.216,1,1,31327,30,0.0057731499999999995
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,491,1.226,1,1,32686,31,0.00546755
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,84,0.7274,1,1,33803,32,0.005167049999999999
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,92,0.0952,1,1,34951,33,0.005348449999999999
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,89,0.073,1,1,35006,34,0.00535325
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,1094,0.0602,1,1,36592,35,0.006746899999999999
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,1071,1.2234,1,1,38034,36,0.006936749999999999
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,1625,1.2402,1,1,39555,37,0.007802
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,1388,300.5799,1,1,41825,38,0.00786995
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,1608,0.0716,1,1,41880,39,0.0081312
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,1544,0.1429,1,1,43950,40,0.0083681
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,879,1.2268,1,1,45940,41,0.00790185
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,1087,0.1308,1,1,47393,42,0.008358999999999998
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,989,0.1487,1,1,49109,43,0.0085037
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,899,1.2664,1,1,50533,44,0.0086138
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,285,0.1502,1,1,52102,45,0.008143049999999999
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,158,1.2507,1,1,52781,46,0.00809885
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,276,17.9953,1,1,53238,47,0.0083031
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,822,1.2285,1,1,53924,48,0.0090339
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,625,1.2324,1,1,55315,49,0.009016
swebench__matplotlib__matplotlib-22865__minimax,minimax-m2.5,567,0.0926,1,1,55365,50,0.0089568
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,51,0.0,1,1,11254,1,0.0017467499999999998
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,60,0.0366,1,1,11307,2,0.00176505
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,66,0.7054,1,1,11573,3,0.00181185
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,64,0.6919,1,1,12341,4,0.00192475
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,82,0.6924,1,1,12605,5,0.00198505
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,76,0.6922,1,1,12860,6,0.0020164
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,72,0.0941,1,1,18201,7,0.00281295
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,78,0.6951,1,1,18395,8,0.00284895
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,619,0.0533,1,1,21263,9,0.0039013
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,83,0.7018,1,1,22135,10,0.0034157
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,893,0.0661,1,1,23365,11,0.0045317
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,64,0.7188,1,1,24658,12,0.0037722999999999997
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,85,6.7954,1,1,29346,13,0.004499649999999999
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,58,0.7048,1,1,29592,14,0.0045055
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,108,5.784,1,1,30472,15,0.0046949999999999995
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,719,0.7049,1,1,30834,16,0.00545195
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,179,1.2199,1,1,31871,17,0.0049865
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,1404,0.0674,1,1,33029,18,0.00656895
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,167,0.1105,1,1,34933,19,0.005432
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,79,0.7251,1,1,35254,20,0.0053789499999999995
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,599,0.0721,1,1,36174,21,0.006114949999999999
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,44,0.7251,1,1,36875,22,0.005581849999999999
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,128,2.2631,1,1,37272,23,0.005738
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,82,0.7119,1,1,37716,24,0.0057517
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,99,0.7173,1,1,37943,25,0.0058053
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,270,0.7226,1,1,38152,26,0.0060333
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,343,1.2377,1,1,38795,27,0.0062137
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,546,1.2343,1,1,39534,28,0.006558
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,1044,1.2357,1,1,40660,29,0.0072996
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,581,1.208,1,1,42152,30,0.00699095
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,643,0.0559,1,1,42206,31,0.0070703499999999996
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,394,1.2383,1,1,43260,32,0.0069421
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,254,1.237,1,1,44172,33,0.006917899999999999
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,318,1.2593,1,1,44728,34,0.007074899999999999
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,714,1.2469,1,1,45441,35,0.00763725
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,671,1.2527,1,1,46825,36,0.007795399999999999
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,390,1.2527,1,1,48136,37,0.0076689
swebench__matplotlib__matplotlib-22871__minimax,minimax-m2.5,904,0.0923,1,1,48882,38,0.0083719
swebench__matplotlib__matplotlib-23314__minimax,minimax-m2.5,60,0.0,1,1,11273,1,0.00175995
swebench__matplotlib__matplotlib-23314__minimax,minimax-m2.5,68,0.7226,1,1,11537,2,0.00180875
swebench__matplotlib__matplotlib-23314__minimax,minimax-m2.5,64,0.6818,1,1,12312,3,0.0019204
swebench__matplotlib__matplotlib-23314__minimax,minimax-m2.5,66,0.6893,1,1,12574,4,0.0019619999999999998
swebench__matplotlib__matplotlib-23314__minimax,minimax-m2.5,79,0.6884,1,1,12834,5,0.00201595
swebench__matplotlib__matplotlib-23314__minimax,minimax-m2.5,345,0.6791,1,1,13147,6,0.0023688
