session_id,model,output_length,pre_gap,is_system_prompt_present,input_tokens,turn_number,has_error,turn_cost
swebench__django__django-15382__minimax,minimax-m2.5,112,0.0,1,11375,1,1,0.00183505
swebench__django__django-15382__minimax,minimax-m2.5,141,0.0495,1,11428,2,0,0.0018763500000000002
swebench__django__django-15382__minimax,minimax-m2.5,62,0.7166,1,12091,3,0,0.0018849499999999998
swebench__django__django-15382__minimax,minimax-m2.5,101,0.6847,1,13343,4,0,0.0021176000000000003
swebench__django__django-15382__minimax,minimax-m2.5,76,0.0857,1,18660,5,1,0.0028864
swebench__django__django-15382__minimax,minimax-m2.5,77,0.6886,1,18850,6,0,0.00291605
swebench__django__django-15382__minimax,minimax-m2.5,223,0.0471,1,19952,7,0,0.00324925
swebench__django__django-15382__minimax,minimax-m2.5,80,0.6898,1,20285,8,0,0.00313475
swebench__django__django-15382__minimax,minimax-m2.5,330,0.0487,1,21048,9,0,0.0035367000000000003
swebench__django__django-15382__minimax,minimax-m2.5,148,0.6959,1,21484,10,0,0.0033928
swebench__django__django-15382__minimax,minimax-m2.5,84,0.692,1,21786,11,0,0.0033645
swebench__django__django-15382__minimax,minimax-m2.5,84,0.0591,1,22193,12,0,0.0034255500000000003
swebench__django__django-15382__minimax,minimax-m2.5,81,0.0387,1,22244,13,0,0.00342975
swebench__django__django-15382__minimax,minimax-m2.5,457,0.0557,1,22745,14,0,0.0039373
swebench__django__django-15382__minimax,minimax-m2.5,45,0.7078,1,23708,15,1,0.00360795
swebench__django__django-15382__minimax,minimax-m2.5,274,1.2118,1,23916,16,0,0.0039024999999999997
swebench__django__django-15382__minimax,minimax-m2.5,42,0.7118,1,25397,17,1,0.0038578499999999995
swebench__django__django-15382__minimax,minimax-m2.5,273,1.2101,1,25603,18,0,0.0041544
swebench__django__django-15382__minimax,minimax-m2.5,398,0.7165,1,26296,19,1,0.0044021
swebench__django__django-15382__minimax,minimax-m2.5,286,0.1101,1,27143,20,0,0.00440035
swebench__django__django-15382__minimax,minimax-m2.5,467,0.717,1,27878,21,1,0.00471875
swebench__django__django-15382__minimax,minimax-m2.5,233,0.7231,1,29044,22,0,0.00462455
swebench__django__django-15382__minimax,minimax-m2.5,70,0.7251,1,29407,23,0,0.0044915499999999995
swebench__django__django-15382__minimax,minimax-m2.5,52,0.7242,1,29698,24,1,0.004514499999999999
swebench__django__django-15382__minimax,minimax-m2.5,74,4.2719,1,30118,25,0,0.0046028
swebench__django__django-15382__minimax,minimax-m2.5,80,1.2303,1,32084,26,0,0.0049046
swebench__django__django-15382__minimax,minimax-m2.5,108,0.7046,1,32712,27,0,0.005030999999999999
swebench__django__django-15382__minimax,minimax-m2.5,80,0.7215,1,32941,28,0,0.005033149999999999
swebench__django__django-15382__minimax,minimax-m2.5,78,0.059,1,32992,29,0,0.0050385
swebench__django__django-15382__minimax,minimax-m2.5,459,0.0786,1,34093,30,0,0.0056418
swebench__django__django-15382__minimax,minimax-m2.5,77,0.1099,1,35144,31,0,0.00536015
swebench__django__django-15382__minimax,minimax-m2.5,101,0.7314,1,35786,32,0,0.005484049999999999
swebench__django__django-15382__minimax,minimax-m2.5,103,1.2371,1,36369,33,0,0.005573799999999999
swebench__django__django-15382__minimax,minimax-m2.5,422,1.9244,1,36951,34,0,0.00602795
swebench__django__django-15382__minimax,minimax-m2.5,783,0.7341,1,37889,35,0,0.006583799999999999
swebench__django__django-15467__claude,claude-sonnet-4-6,115,0.0,1,3824,1,0,0.013197
swebench__django__django-15467__claude,claude-sonnet-4-6,128,0.0842,1,4818,2,0,0.016374
swebench__django__django-15467__claude,claude-sonnet-4-6,653,0.0898,1,5496,3,0,0.026283
swebench__django__django-15467__claude,claude-sonnet-4-6,135,0.0398,1,6178,4,0,0.020559
swebench__django__django-15467__claude,claude-sonnet-4-6,128,0.6934,1,6800,5,0,0.02232
swebench__django__django-15467__claude,claude-sonnet-4-6,128,0.2315,1,8183,6,0,0.026469
swebench__django__django-15467__claude,claude-sonnet-4-6,104,2.68,1,8746,7,0,0.027798
swebench__django__django-15467__claude,claude-sonnet-4-6,328,0.0637,1,9471,8,0,0.033333
swebench__django__django-15467__claude,claude-sonnet-4-6,98,0.0628,1,9890,9,0,0.031139999999999998
swebench__django__django-15467__claude,claude-sonnet-4-6,104,0.7059,1,10148,10,0,0.032004000000000005
swebench__django__django-15467__claude,claude-sonnet-4-6,128,0.0561,1,10312,11,0,0.032855999999999996
swebench__django__django-15467__claude,claude-sonnet-4-6,259,0.0644,1,10774,12,0,0.036207
swebench__django__django-15467__claude,claude-sonnet-4-6,130,0.0533,1,11086,13,0,0.035208
swebench__django__django-15467__claude,claude-sonnet-4-6,97,0.7102,1,11292,14,0,0.035331
swebench__django__django-15467__claude,claude-sonnet-4-6,191,1.7144,1,11465,15,0,0.037259999999999995
swebench__django__django-15467__claude,claude-sonnet-4-6,387,0.0685,1,12949,16,0,0.044652
swebench__django__django-15467__minimax,minimax-m2.5,156,0.0,1,9567,1,1,0.00161445
swebench__django__django-15467__minimax,minimax-m2.5,54,0.7323,1,10229,2,0,0.0015964500000000001
swebench__django__django-15467__minimax,minimax-m2.5,75,0.6815,1,11473,3,0,0.0018072
swebench__django__django-15467__minimax,minimax-m2.5,141,0.6863,1,12008,4,0,0.00196335
swebench__django__django-15467__minimax,minimax-m2.5,88,0.6881,1,12277,5,0,0.00194275
swebench__django__django-15467__minimax,minimax-m2.5,314,0.0517,1,17406,6,1,0.0029720000000000002
swebench__django__django-15467__minimax,minimax-m2.5,475,0.0485,1,18193,7,0,0.0032752
swebench__django__django-15467__minimax,minimax-m2.5,115,0.1024,1,19084,8,0,0.00299485
swebench__django__django-15467__minimax,minimax-m2.5,76,0.7003,1,19334,9,0,0.0029875
swebench__django__django-15467__minimax,minimax-m2.5,109,0.7013,1,19769,10,0,0.0030907
swebench__django__django-15467__minimax,minimax-m2.5,69,0.7051,1,19997,11,0,0.0030789000000000003
swebench__django__django-15467__minimax,minimax-m2.5,92,0.7014,1,20261,12,0,0.00314495
swebench__django__django-15467__minimax,minimax-m2.5,180,0.6908,1,20609,13,0,0.00329835
swebench__django__django-15467__minimax,minimax-m2.5,83,0.7042,1,20920,14,0,0.00323345
swebench__django__django-15467__minimax,minimax-m2.5,67,0.7446,1,21222,15,1,0.00326035
swebench__django__django-15467__minimax,minimax-m2.5,82,4.2622,1,21714,16,0,0.0033514
swebench__django__django-15467__minimax,minimax-m2.5,61,0.7108,1,22093,17,1,0.0033841
swebench__django__django-15467__minimax,minimax-m2.5,63,0.7061,1,22557,18,0,0.003456
swebench__django__django-15467__minimax,minimax-m2.5,77,0.7078,1,22738,19,0,0.00349925
swebench__django__django-15467__minimax,minimax-m2.5,64,0.709,1,23130,20,0,0.0035431
swebench__django__django-15467__minimax,minimax-m2.5,91,0.7096,1,23438,21,0,0.00362035
swebench__django__django-15467__minimax,minimax-m2.5,85,0.0521,1,23492,22,0,0.00362155
swebench__django__django-15467__minimax,minimax-m2.5,476,0.7154,1,23796,23,0,0.0041168
swebench__django__django-15467__minimax,minimax-m2.5,568,0.7317,1,24885,24,0,0.00438595
swebench__django__django-15467__minimax,minimax-m2.5,103,0.729,1,26190,25,0,0.00404695
swebench__django__django-15467__minimax,minimax-m2.5,99,0.7215,1,27054,26,0,0.004171950000000001
swebench__django__django-15467__minimax,minimax-m2.5,85,5.289,1,27505,27,0,0.0042235
swebench__django__django-15467__minimax,minimax-m2.5,92,4.274,1,27693,28,0,0.00425975
swebench__django__django-15467__minimax,minimax-m2.5,543,0.3059,1,28181,29,0,0.004851599999999999
swebench__django__django-15499__claude,claude-sonnet-4-6,123,0.0,1,3654,1,0,0.012806999999999999
swebench__django__django-15499__claude,claude-sonnet-4-6,93,0.0815,1,4652,2,0,0.015351
swebench__django__django-15499__claude,claude-sonnet-4-6,106,0.6832,1,5079,3,0,0.016827
swebench__django__django-15499__claude,claude-sonnet-4-6,107,0.0607,1,10233,4,0,0.032304000000000006
swebench__django__django-15499__claude,claude-sonnet-4-6,130,0.7002,1,10487,5,0,0.033411
swebench__django__django-15499__claude,claude-sonnet-4-6,130,0.055,1,11547,6,0,0.036591
swebench__django__django-15499__claude,claude-sonnet-4-6,317,0.0592,1,12057,7,0,0.040926000000000004
swebench__django__django-15499__claude,claude-sonnet-4-6,125,0.048,1,12410,8,0,0.039105
swebench__django__django-15499__claude,claude-sonnet-4-6,104,1.4363,1,12609,9,0,0.039387
swebench__django__django-15499__claude,claude-sonnet-4-6,111,5.1699,1,12839,10,0,0.040181999999999995
swebench__django__django-15499__claude,claude-sonnet-4-6,128,0.708,1,13084,11,0,0.041172
swebench__django__django-15499__claude,claude-sonnet-4-6,177,0.0668,1,14334,12,0,0.045656999999999996
swebench__django__django-15499__claude,claude-sonnet-4-6,117,0.0678,1,15201,13,0,0.047358
swebench__django__django-15499__claude,claude-sonnet-4-6,88,0.0547,1,15370,14,0,0.04743
swebench__django__django-15499__claude,claude-sonnet-4-6,90,0.7137,1,16191,15,0,0.049923
swebench__django__django-15499__claude,claude-sonnet-4-6,145,0.7181,1,16597,16,0,0.051966
swebench__django__django-15499__claude,claude-sonnet-4-6,102,0.0633,1,16796,17,0,0.05191799999999999
swebench__django__django-15499__deepseek,deepseek-v3.1,43,0.0,1,23913,1,1,0.00503377
swebench__django__django-15499__deepseek,deepseek-v3.1,66,4.0036,1,24095,2,0,0.00507843
swebench__django__django-15499__deepseek,deepseek-v3.1,69,0.6929,1,24469,3,1,0.00515781
swebench__django__django-15499__deepseek,deepseek-v3.1,71,0.7163,1,24848,4,1,0.005237959999999999
swebench__django__django-15499__deepseek,deepseek-v3.1,465,0.7161,1,25632,5,1,0.005512919999999999
swebench__django__django-15499__minimax,minimax-m2.5,102,0.0,1,9397,1,1,0.0015268500000000002
swebench__django__django-15499__minimax,minimax-m2.5,60,0.0524,1,9450,2,0,0.0014865
swebench__django__django-15499__minimax,minimax-m2.5,108,0.7044,1,10016,3,0,0.0016266000000000002
swebench__django__django-15499__minimax,minimax-m2.5,129,0.6838,1,11331,4,0,0.001848
swebench__django__django-15499__minimax,minimax-m2.5,91,0.6907,1,11700,5,0,0.00185965
swebench__django__django-15499__minimax,minimax-m2.5,64,0.6911,1,11975,6,0,0.00186985
swebench__django__django-15499__minimax,minimax-m2.5,77,0.0614,1,13103,7,0,0.0020540000000000003
swebench__django__django-15499__minimax,minimax-m2.5,72,0.0497,1,18280,8,0,0.0028248
swebench__django__django-15499__minimax,minimax-m2.5,76,0.6972,1,18476,9,0,0.0028588
swebench__django__django-15499__minimax,minimax-m2.5,580,0.0516,1,19080,10,0,0.003529
swebench__django__django-15499__minimax,minimax-m2.5,76,0.6939,1,19912,11,0,0.0030742
swebench__django__django-15499__minimax,minimax-m2.5,186,0.0719,1,20897,12,0,0.0033484499999999998
swebench__django__django-15499__minimax,minimax-m2.5,469,0.0592,1,21684,13,0,0.0037919499999999997
swebench__django__django-15499__minimax,minimax-m2.5,116,0.0763,1,22860,14,0,0.0035624
swebench__django__django-15499__minimax,minimax-m2.5,112,0.7031,1,23096,15,0,0.0035932
swebench__django__django-15499__minimax,minimax-m2.5,77,0.8423,1,23346,16,0,0.00359045
swebench__django__django-15499__minimax,minimax-m2.5,44,1.0513,1,23725,17,1,0.00360935
swebench__django__django-15499__minimax,minimax-m2.5,67,1.213,1,23932,18,0,0.0036668499999999997
swebench__django__django-15499__minimax,minimax-m2.5,51,0.7086,1,24216,19,1,0.00369105
swebench__django__django-15499__minimax,minimax-m2.5,71,4.7721,1,24647,20,0,0.0037786999999999994
swebench__django__django-15499__minimax,minimax-m2.5,427,1.099,1,26178,21,0,0.00441775
swebench__django__django-15499__minimax,minimax-m2.5,858,0.7155,1,27165,22,0,0.00506145
swebench__django__django-15499__minimax,minimax-m2.5,596,0.0542,1,27216,23,0,0.0047678
swebench__django__django-15499__minimax,minimax-m2.5,107,0.7255,1,28577,24,0,0.0044096
swebench__django__django-15499__minimax,minimax-m2.5,100,2.8399,1,29032,25,0,0.0044697999999999995
swebench__django__django-15499__minimax,minimax-m2.5,94,1.5253,1,29410,26,0,0.0045195999999999995
swebench__django__django-15499__minimax,minimax-m2.5,514,0.0755,1,30069,27,0,0.0051014499999999996
swebench__django__django-15503__claude,claude-sonnet-4-6,239,0.0,1,4231,1,1,0.016278
swebench__django__django-15503__claude,claude-sonnet-4-6,106,1.1602,1,4892,2,0,0.016266
swebench__django__django-15503__claude,claude-sonnet-4-6,6808,0.0523,1,10117,3,0,0.132471
swebench__django__django-15503__claude,claude-sonnet-4-6,138,0.0506,1,16236,4,0,0.050778000000000004
swebench__django__django-15503__claude,claude-sonnet-4-6,117,0.7026,1,16808,5,0,0.052178999999999996
swebench__django__django-15503__claude,claude-sonnet-4-6,131,0.6981,1,18212,6,0,0.056601
swebench__django__django-15503__claude,claude-sonnet-4-6,131,0.0587,1,18741,7,0,0.058188000000000004
swebench__django__django-15503__claude,claude-sonnet-4-6,7642,0.0588,1,19577,8,0,0.17336100000000002
swebench__django__django-15503__claude,claude-sonnet-4-6,147,0.0652,1,25768,9,0,0.079509
swebench__django__django-15503__claude,claude-sonnet-4-6,77,0.0739,1,27133,10,0,0.082554
swebench__django__django-15503__claude,claude-sonnet-4-6,150,0.0589,1,27264,11,0,0.084042
swebench__django__django-15503__claude,claude-sonnet-4-6,2306,0.0722,1,28964,12,0,0.12148199999999999
swebench__django__django-15503__claude,claude-sonnet-4-6,150,0.0654,1,30901,13,0,0.09495300000000001
swebench__django__django-15503__claude,claude-sonnet-4-6,120,0.7209,1,31142,14,0,0.09522599999999999
swebench__django__django-15503__claude,claude-sonnet-4-6,102,0.7261,1,31354,15,0,0.09559200000000001
swebench__django__django-15503__claude,claude-sonnet-4-6,225,0.7229,1,31538,16,0,0.09798899999999999
swebench__django__django-15503__claude,claude-sonnet-4-6,104,1.2335,1,31881,17,0,0.09720300000000001
swebench__django__django-15503__claude,claude-sonnet-4-6,110,0.0684,1,32040,18,0,0.09777
swebench__django__django-15503__claude,claude-sonnet-4-6,1864,0.7364,1,37610,19,0,0.14078999999999997
swebench__django__django-15503__claude,claude-sonnet-4-6,158,0.072,1,39221,20,0,0.12003299999999999
swebench__django__django-15503__claude,claude-sonnet-4-6,131,0.076,1,39828,21,0,0.121449
swebench__django__django-15503__claude,claude-sonnet-4-6,673,0.0781,1,40664,22,0,0.13208699999999998
swebench__django__django-15503__claude,claude-sonnet-4-6,1949,0.149,1,41461,23,0,0.153618
swebench__django__django-15503__claude,claude-sonnet-4-6,324,0.119,1,44312,24,0,0.137796
swebench__django__django-15503__claude,claude-sonnet-4-6,154,1.2537,1,44733,25,0,0.13650900000000002
swebench__django__django-15503__claude,claude-sonnet-4-6,103,1.2466,1,47017,26,0,0.142596
swebench__django__django-15503__claude,claude-sonnet-4-6,155,0.0842,1,47168,27,0,0.143829
swebench__django__django-15503__claude,claude-sonnet-4-6,136,1.2531,1,47624,28,0,0.14491199999999999
swebench__django__django-15503__claude,claude-sonnet-4-6,106,1.2518,1,47913,29,0,0.145329
swebench__django__django-15503__claude,claude-sonnet-4-6,196,0.0889,1,48074,30,0,0.147162
swebench__django__django-15503__claude,claude-sonnet-4-6,182,1.2639,1,48977,31,0,0.14966100000000002
swebench__django__django-15503__claude,claude-sonnet-4-6,198,1.2596,1,49322,32,0,0.150936
swebench__django__django-15503__claude,claude-sonnet-4-6,104,0.0712,1,49568,33,0,0.150264
swebench__django__django-15503__claude,claude-sonnet-4-6,131,0.7543,1,50138,34,0,0.152379
swebench__django__django-15503__claude,claude-sonnet-4-6,361,0.0861,1,51364,35,0,0.159507
swebench__django__django-15503__claude,claude-sonnet-4-6,109,0.0703,1,51752,36,0,0.156891
swebench__django__django-15503__claude,claude-sonnet-4-6,671,0.7596,1,52620,37,0,0.167925
swebench__django__django-15503__claude,claude-sonnet-4-6,150,0.106,1,53247,38,0,0.16199100000000002
swebench__django__django-15503__claude,claude-sonnet-4-6,3492,0.116,1,54959,39,0,0.21725699999999998
swebench__django__django-15503__claude,claude-sonnet-4-6,90,0.1035,1,57589,40,0,0.174117
swebench__django__django-15503__claude,claude-sonnet-4-6,1081,0.7514,1,58603,41,0,0.192024
swebench__django__django-15503__claude,claude-sonnet-4-6,96,0.0859,1,59509,42,0,0.179967
swebench__django__django-15503__deepseek,deepseek-v3.1,95,0.0,1,9974,1,1,0.0021211399999999997
swebench__django__django-15503__deepseek,deepseek-v3.1,62,0.7014,1,10424,2,0,0.0022064
swebench__django__django-15503__deepseek,deepseek-v3.1,63,0.0571,1,15703,3,0,0.0033152700000000004
swebench__django__django-15503__deepseek,deepseek-v3.1,80,0.689,1,16192,4,0,0.00342272
swebench__django__django-15503__deepseek,deepseek-v3.1,80,0.0483,1,16705,5,0,0.00353045
swebench__django__django-15503__deepseek,deepseek-v3.1,82,0.0497,1,17098,6,0,0.0036135399999999993
swebench__django__django-15503__deepseek,deepseek-v3.1,49,0.6757,1,17293,7,0,0.0036452499999999996
swebench__django__django-15503__deepseek,deepseek-v3.1,58,4.7629,1,17629,8,0,0.0037183299999999993
swebench__django__django-15503__deepseek,deepseek-v3.1,41,0.0495,1,17792,9,0,0.0037477999999999995
swebench__django__django-15503__deepseek,deepseek-v3.1,50,0.6991,1,17959,10,0,0.00378539
swebench__django__django-15503__deepseek,deepseek-v3.1,94,0.6942,1,23171,11,1,0.00489223
swebench__django__django-15503__deepseek,deepseek-v3.1,84,0.0413,1,23486,12,0,0.004955579999999999
swebench__django__django-15503__deepseek,deepseek-v3.1,93,0.06,1,23776,13,1,0.005018999999999999
swebench__django__django-15503__deepseek,deepseek-v3.1,502,0.2932,1,24337,14,0,0.005251329999999999
swebench__django__django-15503__deepseek,deepseek-v3.1,41,1.1701,1,24952,15,0,0.0052514
swebench__django__django-15503__deepseek,deepseek-v3.1,355,0.7055,1,25146,16,1,0.005380060000000001
swebench__django__django-15503__deepseek,deepseek-v3.1,41,0.0841,1,25944,17,0,0.0054597199999999995
swebench__django__django-15503__deepseek,deepseek-v3.1,1024,0.7107,1,27016,18,1,0.0059600799999999995
swebench__django__django-15503__deepseek,deepseek-v3.1,41,0.0887,1,28979,19,0,0.0060970700000000004
swebench__django__django-15503__deepseek,deepseek-v3.1,1437,0.7171,1,29293,20,1,0.00655389
swebench__django__django-15503__deepseek,deepseek-v3.1,41,0.0959,1,31749,21,0,0.00667877
swebench__django__django-15503__deepseek,deepseek-v3.1,140,0.7165,1,32029,22,0,0.00676529
swebench__django__django-15503__deepseek,deepseek-v3.1,441,0.0843,1,32369,23,0,0.006920969999999999
